"season","genotype","max_height_cm","min_height_cm","max_growth_cm_gdd","r2","method","method_type"
"season_6","PI641835",326.939298864083,3.6591822919118,0.405665829426282,0.943310869105345,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641850",303.319144124473,1.79180517307007,0.450748300957416,0.986373811631813,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641860",319.218239663908,2.69943759109884,0.441881051582067,0.996010747583079,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641862",280.789100805171,1.96277351507572,0.438359672912947,0.994232308294848,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641892",303.315818017501,1.76426371298049,0.425176408501217,0.992925146300525,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641909",329.051090204895,8.74829148371055,0.32913295263942,0.998047423459419,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI643016",287.130332840232,2.20471490719462,0.371462368111028,0.99252658604834,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI646242",214.852050892949,1.73993217181703,0.328172435267364,0.953873638888283,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI651491",308.801897377993,2.21855811571861,0.419689326397027,0.998356440524502,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI651495",305.539794059499,1.82125218870447,0.439623175210005,0.990183042856663,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI651497",288.684005204939,1.9384977418987,0.391788083224901,0.9949488146841,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI653616",282.776202188707,3.57164701418225,0.361983423469764,0.998935742143462,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI653617",263.036254784101,1.64350117551055,0.423222773576951,0.99768487750493,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI655978",250.104680760901,3.45387597656015,0.266331367674164,0.990524145075843,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI656015",280.53696978506,2.30455177012378,0.385642925148422,0.980237813738797,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI656026",233.12228361928,2.69678093782303,0.34871760264794,0.996763296482461,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI656035",303.442858230232,1.24839100303983,0.479106049293927,0.989266129051259,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI656065",252.234524769724,0.653520837993159,0.399050455060996,0.997630107111996,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI92270",353.946384607985,3.2014815789095,0.516914807286662,0.997259853319077,"Bayesian logistic model of canopy height vs. gdd","RE"
