date	sitename	cultivar	canopy_height	day_of_year	temp_min	temp_max	temp_mean	gdd	rh_min	rh_max	rh_mean	vpd_mean	precip	precip_cumulative	first_water_deficit_treatment	second_water_deficit_treatment
6758	2017-08-08	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	315	220	21.4	41.7	32.9	2178	10.5	58.9	25.5	4.09	0	34.79	True	False
6759	2017-06-25	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	197	176	28.5	45.9	38.7	1154	8.4	42.3	16.2	6.03	0	0.5	False	False
6760	2017-06-26	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	219	177	28.8	43.9	36.6	1180	9	38.7	21.7	5.02	0	0.5	False	False
6761	2017-06-27	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	212	178	25.1	42.5	35.4	1204	6	30.2	13.6	5.24	0	0.5	False	False
6762	2017-06-28	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	219	179	23	42.8	33.7	1227	8.6	40.6	21.6	4.41	0	0.5	False	False
6763	2017-06-29	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	218	180	23.3	42.1	33.4	1250	9.2	41.6	20.1	4.45	0	0.5	False	False
6764	2017-06-30	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	231	181	24	41	32.5	1272	4.5	26.8	13	4.51	0	0.5	False	False
6765	2017-07-01	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	233	182	23.8	44.3	34.2	1296	3.1	27.1	11.4	5.14	0	0.5	False	False
6766	2017-07-03	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	229	184	26.5	40.9	34.6	1343	17.9	54.1	30.1	4.05	0	0.5	False	False
6767	2017-07-05	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	255	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
6768	2017-07-06	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	230	187	28	44.2	36.9	1420	10.9	46.3	23.7	5.04	0	0.5	False	False
6769	2017-07-08	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	258	189	29.1	44.7	37	1475	11.7	41.3	24.7	4.94	0	0.5	False	False
6770	2017-07-11	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	260	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
6771	2017-07-12	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	269	193	26.8	42.3	35.2	1573	17.8	57.2	32	4.13	0	0.5	False	False
6772	2017-07-13	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	262	194	27.1	42.2	35.3	1597	16.3	62.6	33.5	4.07	0	0.5	False	False
6773	2017-07-20	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	285	201	24.9	39.4	32.1	1756	25	75.7	47	2.76	0	3.8	False	False
6774	2017-08-06	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	318	218	25.3	39.6	32.9	2134	13.6	50.6	29.9	3.74	0	34.79	True	False
6775	2017-08-10	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	319	222	26.6	40.8	33.8	2225	18.4	67.9	34.6	3.56	0	34.79	True	False
6776	2017-08-15	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	324	227	24.6	38.6	31.4	2334	10.3	58.4	31.3	3.37	0	50.79	False	True
6777	2017-08-16	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	324	228	23	38.8	30.9	2355	9.7	49.2	25	3.64	0	50.79	False	True
6778	2017-08-17	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	331	229	22.7	39.2	30.1	2376	9.6	44.9	25.6	3.39	0	50.79	False	True
6779	2017-08-19	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	333	231	23.5	39.8	32.7	2418	13.6	61.1	28.3	3.81	0	50.79	False	True
6780	2017-08-22	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	334	234	24.3	41.2	32.8	2485	13.6	62	33.2	3.64	0	50.79	False	True
6781	2017-08-25	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	340	237	22.7	40.9	32.7	2551	14.6	68.8	36.2	3.54	0	50.79	False	True
6782	2017-08-26	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	341	238	26.9	42.5	34	2575	12.9	54.8	29.6	4	0	50.79	False	True
6783	2017-08-29	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	342	241	24.4	41.7	33.8	2647	13	58.9	31.6	3.96	0	50.79	False	True
6784	2017-08-30	MAC Field Scanner Season 4 Range 16 Column 8	PI563022	342	242	25.7	41.3	34.3	2670	13.3	57.6	26.1	4.26	0	50.79	False	True
6785	2017-05-01	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	12	121	11	33.8	23.2	155	6.3	46.7	17.6	2.63	0	0	False	False
6786	2017-05-03	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	12	123	14.9	37.3	27.8	186	7.8	50	17.6	3.37	0	0	False	False
6787	2017-05-04	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	12	124	16.6	39	28.9	204	7.8	44.1	18.3	3.6	0	0	False	False
6788	2017-05-05	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	12	125	15.9	41.1	30.4	222	7	66.9	20.2	3.98	0	0	False	False
6789	2017-05-06	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	12	126	19.3	35.7	27.9	240	9.8	38.6	20.1	3.16	0	0	False	False
6790	2017-05-07	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	12	127	14.4	22.6	18.7	248	22.5	66.2	38.2	1.37	0	0	False	False
6791	2017-05-08	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	13	128	11.6	26.1	18.8	257	20.5	79.7	36.8	1.47	0.25	0.25	False	False
6792	2017-05-16	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	17	136	11.5	25.3	19.3	358	12.7	49.3	27.5	1.7	0	0.5	False	False
6793	2017-05-18	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	20	138	14.9	30	23.3	382	7.7	49.4	20.8	2.4	0	0.5	False	False
6794	2017-05-19	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	22	139	13.9	29.9	22	394	9.2	43.6	23.1	2.18	0	0.5	False	False
6795	2017-05-20	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	23	140	11.2	34	24.2	407	8	51.8	20.2	2.75	0	0.5	False	False
6796	2017-05-25	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	40	145	23	38	30.4	503	4.7	21.3	11.8	4	0	0.5	False	False
6797	2017-06-04	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	87	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
6798	2017-06-05	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	90	156	23.6	41.5	34.1	712	9.3	28.5	15.5	4.76	0	0.5	False	False
6799	2017-06-06	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	94	157	23.6	41.8	33.4	735	9.6	34	16.9	4.53	0	0.5	False	False
6800	2017-06-09	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	112	160	21.9	40.8	32.4	799	8.2	35.4	16	4.39	0	0.5	False	False
6801	2017-06-10	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	117	161	19.9	39.6	30.4	818	5.4	32	16.2	3.93	0	0.5	False	False
6802	2017-06-15	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	143	166	16	41.4	30.1	904	2.7	37.9	11.2	4.27	0	0.5	False	False
6803	2017-06-16	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	154	167	16.6	42.5	31.8	924	3.2	38.5	11.3	4.63	0	0.5	False	False
6804	2017-06-17	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	166	168	21.6	42.8	33.3	946	4.1	30.7	10.7	4.91	0	0.5	False	False
6805	2017-06-19	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	181	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
6806	2017-06-20	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	189	171	25.3	48	37.8	1023	5.5	30.1	12.6	6.21	0	0.5	False	False
6807	2017-06-21	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	195	172	26.9	46.8	38.2	1050	8.1	31.9	15.9	6.01	0	0.5	False	False
6808	2017-06-24	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	206	175	26.3	46.7	37.1	1127	6	36.4	17.2	5.65	0	0.5	False	False
6809	2017-08-08	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	352	220	21.4	41.7	32.9	2178	10.5	58.9	25.5	4.09	0	34.79	True	False
6810	2017-06-25	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	217	176	28.5	45.9	38.7	1154	8.4	42.3	16.2	6.03	0	0.5	False	False
6811	2017-06-26	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	219	177	28.8	43.9	36.6	1180	9	38.7	21.7	5.02	0	0.5	False	False
6812	2017-06-27	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	220	178	25.1	42.5	35.4	1204	6	30.2	13.6	5.24	0	0.5	False	False
6813	2017-06-28	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	225	179	23	42.8	33.7	1227	8.6	40.6	21.6	4.41	0	0.5	False	False
6814	2017-06-29	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	228	180	23.3	42.1	33.4	1250	9.2	41.6	20.1	4.45	0	0.5	False	False
6815	2017-06-30	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	234	181	24	41	32.5	1272	4.5	26.8	13	4.51	0	0.5	False	False
6816	2017-07-01	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	243	182	23.8	44.3	34.2	1296	3.1	27.1	11.4	5.14	0	0.5	False	False
6817	2017-07-03	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	253	184	26.5	40.9	34.6	1343	17.9	54.1	30.1	4.05	0	0.5	False	False
6818	2017-07-05	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	260	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
6819	2017-07-06	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	264	187	28	44.2	36.9	1420	10.9	46.3	23.7	5.04	0	0.5	False	False
6820	2017-07-08	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	272	189	29.1	44.7	37	1475	11.7	41.3	24.7	4.94	0	0.5	False	False
6821	2017-07-11	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	280	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
6822	2017-07-12	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	284	193	26.8	42.3	35.2	1573	17.8	57.2	32	4.13	0	0.5	False	False
6823	2017-07-13	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	285	194	27.1	42.2	35.3	1597	16.3	62.6	33.5	4.07	0	0.5	False	False
6824	2017-07-20	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	300	201	24.9	39.4	32.1	1756	25	75.7	47	2.76	0	3.8	False	False
6825	2017-08-05	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	319	217	26.6	40.2	33.3	2112	19.2	69.3	39	3.37	0	34.79	True	False
6826	2017-08-06	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	346	218	25.3	39.6	32.9	2134	13.6	50.6	29.9	3.74	0	34.79	True	False
6827	2017-08-10	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	354	222	26.6	40.8	33.8	2225	18.4	67.9	34.6	3.56	0	34.79	True	False
6828	2017-08-15	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	353	227	24.6	38.6	31.4	2334	10.3	58.4	31.3	3.37	0	50.79	False	True
6829	2017-08-16	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	352	228	23	38.8	30.9	2355	9.7	49.2	25	3.64	0	50.79	False	True
6830	2017-08-17	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	338	229	22.7	39.2	30.1	2376	9.6	44.9	25.6	3.39	0	50.79	False	True
6831	2017-08-19	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	353	231	23.5	39.8	32.7	2418	13.6	61.1	28.3	3.81	0	50.79	False	True
6832	2017-08-22	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	358	234	24.3	41.2	32.8	2485	13.6	62	33.2	3.64	0	50.79	False	True
6833	2017-08-25	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	357	237	22.7	40.9	32.7	2551	14.6	68.8	36.2	3.54	0	50.79	False	True
6834	2017-08-26	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	360	238	26.9	42.5	34	2575	12.9	54.8	29.6	4	0	50.79	False	True
6835	2017-08-29	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	359	241	24.4	41.7	33.8	2647	13	58.9	31.6	3.96	0	50.79	False	True
6836	2017-08-30	MAC Field Scanner Season 4 Range 15 Column 8	PI329864	357	242	25.7	41.3	34.3	2670	13.3	57.6	26.1	4.26	0	50.79	False	True
6837	2017-05-01	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	12	121	11	33.8	23.2	155	6.3	46.7	17.6	2.63	0	0	False	False
6838	2017-05-03	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	12	123	14.9	37.3	27.8	186	7.8	50	17.6	3.37	0	0	False	False
6839	2017-05-04	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	11	124	16.6	39	28.9	204	7.8	44.1	18.3	3.6	0	0	False	False
6840	2017-05-05	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	12	125	15.9	41.1	30.4	222	7	66.9	20.2	3.98	0	0	False	False
6841	2017-05-06	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	12	126	19.3	35.7	27.9	240	9.8	38.6	20.1	3.16	0	0	False	False
6842	2017-05-08	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	13	128	11.6	26.1	18.8	257	20.5	79.7	36.8	1.47	0.25	0.25	False	False
6843	2017-05-16	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	16	136	11.5	25.3	19.3	358	12.7	49.3	27.5	1.7	0	0.5	False	False
6844	2017-05-18	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	19	138	14.9	30	23.3	382	7.7	49.4	20.8	2.4	0	0.5	False	False
6845	2017-05-20	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	22	140	11.2	34	24.2	407	8	51.8	20.2	2.75	0	0.5	False	False
6846	2017-05-25	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	37	145	23	38	30.4	503	4.7	21.3	11.8	4	0	0.5	False	False
6847	2017-06-04	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	73	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
6848	2017-06-05	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	77	156	23.6	41.5	34.1	712	9.3	28.5	15.5	4.76	0	0.5	False	False
6849	2017-06-06	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	83	157	23.6	41.8	33.4	735	9.6	34	16.9	4.53	0	0.5	False	False
6850	2017-06-09	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	113	160	21.9	40.8	32.4	799	8.2	35.4	16	4.39	0	0.5	False	False
6851	2017-06-10	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	116	161	19.9	39.6	30.4	818	5.4	32	16.2	3.93	0	0.5	False	False
6852	2017-06-15	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	140	166	16	41.4	30.1	904	2.7	37.9	11.2	4.27	0	0.5	False	False
6853	2017-06-16	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	143	167	16.6	42.5	31.8	924	3.2	38.5	11.3	4.63	0	0.5	False	False
6854	2017-06-17	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	150	168	21.6	42.8	33.3	946	4.1	30.7	10.7	4.91	0	0.5	False	False
6855	2017-06-19	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	176	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
6856	2017-06-20	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	177	171	25.3	48	37.8	1023	5.5	30.1	12.6	6.21	0	0.5	False	False
6857	2017-06-21	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	187	172	26.9	46.8	38.2	1050	8.1	31.9	15.9	6.01	0	0.5	False	False
6858	2017-06-24	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	167	175	26.3	46.7	37.1	1127	6	36.4	17.2	5.65	0	0.5	False	False
6859	2017-06-25	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	211	176	28.5	45.9	38.7	1154	8.4	42.3	16.2	6.03	0	0.5	False	False
6860	2017-06-26	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	205	177	28.8	43.9	36.6	1180	9	38.7	21.7	5.02	0	0.5	False	False
6861	2017-06-27	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	216	178	25.1	42.5	35.4	1204	6	30.2	13.6	5.24	0	0.5	False	False
6862	2017-06-28	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	223	179	23	42.8	33.7	1227	8.6	40.6	21.6	4.41	0	0.5	False	False
6863	2017-06-29	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	226	180	23.3	42.1	33.4	1250	9.2	41.6	20.1	4.45	0	0.5	False	False
6864	2017-06-30	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	226	181	24	41	32.5	1272	4.5	26.8	13	4.51	0	0.5	False	False
6865	2017-07-01	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	235	182	23.8	44.3	34.2	1296	3.1	27.1	11.4	5.14	0	0.5	False	False
6866	2017-07-03	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	248	184	26.5	40.9	34.6	1343	17.9	54.1	30.1	4.05	0	0.5	False	False
6867	2017-07-05	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	264	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
6868	2017-07-06	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	257	187	28	44.2	36.9	1420	10.9	46.3	23.7	5.04	0	0.5	False	False
6869	2017-07-08	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	273	189	29.1	44.7	37	1475	11.7	41.3	24.7	4.94	0	0.5	False	False
6870	2017-07-11	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	279	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
6871	2017-07-12	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	289	193	26.8	42.3	35.2	1573	17.8	57.2	32	4.13	0	0.5	False	False
6872	2017-07-13	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	289	194	27.1	42.2	35.3	1597	16.3	62.6	33.5	4.07	0	0.5	False	False
6873	2017-07-20	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	306	201	24.9	39.4	32.1	1756	25	75.7	47	2.76	0	3.8	False	False
6874	2017-08-05	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	345	217	26.6	40.2	33.3	2112	19.2	69.3	39	3.37	0	34.79	True	False
6875	2017-08-06	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	353	218	25.3	39.6	32.9	2134	13.6	50.6	29.9	3.74	0	34.79	True	False
6876	2017-08-08	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	347	220	21.4	41.7	32.9	2178	10.5	58.9	25.5	4.09	0	34.79	True	False
6877	2017-08-10	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	351	222	26.6	40.8	33.8	2225	18.4	67.9	34.6	3.56	0	34.79	True	False
6878	2017-08-15	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	361	227	24.6	38.6	31.4	2334	10.3	58.4	31.3	3.37	0	50.79	False	True
6879	2017-08-16	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	357	228	23	38.8	30.9	2355	9.7	49.2	25	3.64	0	50.79	False	True
6880	2017-08-17	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	365	229	22.7	39.2	30.1	2376	9.6	44.9	25.6	3.39	0	50.79	False	True
6881	2017-08-19	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	372	231	23.5	39.8	32.7	2418	13.6	61.1	28.3	3.81	0	50.79	False	True
6882	2017-08-22	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	380	234	24.3	41.2	32.8	2485	13.6	62	33.2	3.64	0	50.79	False	True
6883	2017-08-25	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	391	237	22.7	40.9	32.7	2551	14.6	68.8	36.2	3.54	0	50.79	False	True
6884	2017-08-26	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	396	238	26.9	42.5	34	2575	12.9	54.8	29.6	4	0	50.79	False	True
6885	2017-08-29	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	384	241	24.4	41.7	33.8	2647	13	58.9	31.6	3.96	0	50.79	False	True
6886	2017-08-30	MAC Field Scanner Season 4 Range 6 Column 8	PI329646	406	242	25.7	41.3	34.3	2670	13.3	57.6	26.1	4.26	0	50.79	False	True
6887	2017-05-01	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	12	121	11	33.8	23.2	155	6.3	46.7	17.6	2.63	0	0	False	False
6888	2017-05-03	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	11	123	14.9	37.3	27.8	186	7.8	50	17.6	3.37	0	0	False	False
6889	2017-05-04	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	11	124	16.6	39	28.9	204	7.8	44.1	18.3	3.6	0	0	False	False
6890	2017-05-05	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	12	125	15.9	41.1	30.4	222	7	66.9	20.2	3.98	0	0	False	False
6891	2017-05-06	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	12	126	19.3	35.7	27.9	240	9.8	38.6	20.1	3.16	0	0	False	False
6892	2017-05-07	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	12	127	14.4	22.6	18.7	248	22.5	66.2	38.2	1.37	0	0	False	False
6893	2017-05-08	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	13	128	11.6	26.1	18.8	257	20.5	79.7	36.8	1.47	0.25	0.25	False	False
6894	2017-05-13	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	13	133	17.4	36.7	27.4	320	8.6	38.9	21.1	3.15	0	0.5	False	False
6895	2017-05-16	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	19	136	11.5	25.3	19.3	358	12.7	49.3	27.5	1.7	0	0.5	False	False
6896	2017-05-18	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	22	138	14.9	30	23.3	382	7.7	49.4	20.8	2.4	0	0.5	False	False
6897	2017-05-19	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	24	139	13.9	29.9	22	394	9.2	43.6	23.1	2.18	0	0.5	False	False
6898	2017-05-20	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	26	140	11.2	34	24.2	407	8	51.8	20.2	2.75	0	0.5	False	False
6899	2017-05-25	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	44	145	23	38	30.4	503	4.7	21.3	11.8	4	0	0.5	False	False
6900	2017-06-03	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	90	154	22.3	41.3	32.9	667	8.1	30.6	16.6	4.42	0	0.5	False	False
6901	2017-06-04	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	100	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
6902	2017-06-05	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	107	156	23.6	41.5	34.1	712	9.3	28.5	15.5	4.76	0	0.5	False	False
6903	2017-06-06	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	112	157	23.6	41.8	33.4	735	9.6	34	16.9	4.53	0	0.5	False	False
6904	2017-06-08	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	130	159	19.5	40.5	31.5	777	7.2	42.7	14.8	4.22	0	0.5	False	False
6905	2017-06-09	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	135	160	21.9	40.8	32.4	799	8.2	35.4	16	4.39	0	0.5	False	False
6906	2017-06-10	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	141	161	19.9	39.6	30.4	818	5.4	32	16.2	3.93	0	0.5	False	False
6907	2017-06-15	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	171	166	16	41.4	30.1	904	2.7	37.9	11.2	4.27	0	0.5	False	False
6908	2017-06-16	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	177	167	16.6	42.5	31.8	924	3.2	38.5	11.3	4.63	0	0.5	False	False
6909	2017-06-17	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	184	168	21.6	42.8	33.3	946	4.1	30.7	10.7	4.91	0	0.5	False	False
6910	2017-06-19	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	200	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
6911	2017-06-20	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	204	171	25.3	48	37.8	1023	5.5	30.1	12.6	6.21	0	0.5	False	False
6912	2017-06-21	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	210	172	26.9	46.8	38.2	1050	8.1	31.9	15.9	6.01	0	0.5	False	False
6913	2017-06-24	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	226	175	26.3	46.7	37.1	1127	6	36.4	17.2	5.65	0	0.5	False	False
6914	2017-06-25	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	232	176	28.5	45.9	38.7	1154	8.4	42.3	16.2	6.03	0	0.5	False	False
6915	2017-06-26	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	233	177	28.8	43.9	36.6	1180	9	38.7	21.7	5.02	0	0.5	False	False
6916	2017-06-27	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	240	178	25.1	42.5	35.4	1204	6	30.2	13.6	5.24	0	0.5	False	False
6917	2017-06-28	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	243	179	23	42.8	33.7	1227	8.6	40.6	21.6	4.41	0	0.5	False	False
6918	2017-06-29	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	246	180	23.3	42.1	33.4	1250	9.2	41.6	20.1	4.45	0	0.5	False	False
6919	2017-06-30	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	249	181	24	41	32.5	1272	4.5	26.8	13	4.51	0	0.5	False	False
6920	2017-07-01	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	253	182	23.8	44.3	34.2	1296	3.1	27.1	11.4	5.14	0	0.5	False	False
6921	2017-07-03	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	260	184	26.5	40.9	34.6	1343	17.9	54.1	30.1	4.05	0	0.5	False	False
6922	2017-07-05	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	266	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
6923	2017-07-06	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	266	187	28	44.2	36.9	1420	10.9	46.3	23.7	5.04	0	0.5	False	False
6924	2017-07-08	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	270	189	29.1	44.7	37	1475	11.7	41.3	24.7	4.94	0	0.5	False	False
6925	2017-07-11	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	265	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
6926	2017-07-12	MAC Field Scanner Season 4 Range 24 Column 8	PI535795	276	193	26.8	42.3	35.2	1573	17.8	57.2	32	4.13	0	0.5	False	False
