date	sitename	cultivar	canopy_height	day_of_year	temp_min	temp_max	temp_mean	gdd	rh_min	rh_max	rh_mean	vpd_mean	precip	precip_cumulative	first_water_deficit_treatment	second_water_deficit_treatment
157	2016-07-15	Ashland Bottoms KSU 2016 Season Range 9 Pass 18	PI176766	42.3	197	17.8	28.5	23.15	488	58.9	98.1	78.8	0.67	0	139.2	False	False
158	2016-08-11	Ashland Bottoms KSU 2016 Season Range 9 Pass 18	PI176766	261	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
159	2016-08-04	Ashland Bottoms KSU 2016 Season Range 9 Pass 18	PI176766	204	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
160	2016-07-15	Ashland Bottoms KSU 2016 Season Range 12 Pass 18	PI179749	37.7	197	17.8	28.5	23.15	488	58.9	98.1	78.8	0.67	0	139.2	False	False
161	2016-08-11	Ashland Bottoms KSU 2016 Season Range 12 Pass 18	PI179749	304	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
162	2016-08-04	Ashland Bottoms KSU 2016 Season Range 12 Pass 18	PI179749	225	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
163	2016-07-15	Ashland Bottoms KSU 2016 Season Range 9 Pass 3	PI179749	43.3	197	17.8	28.5	23.15	488	58.9	98.1	78.8	0.67	0	139.2	False	False
164	2016-08-11	Ashland Bottoms KSU 2016 Season Range 9 Pass 3	PI179749	271	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
165	2016-08-04	Ashland Bottoms KSU 2016 Season Range 9 Pass 3	PI179749	219	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
166	2016-08-11	Ashland Bottoms KSU 2016 Season Range 23 Pass 6	PI196049	272	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
167	2016-08-11	Ashland Bottoms KSU 2016 Season Range 14 Pass 26	PI196583	261	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
168	2016-08-11	Ashland Bottoms KSU 2016 Season Range 8 Pass 12	PI196583	232	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
169	2016-08-16	Ashland Bottoms KSU 2016 Season Range 12 Pass 6	PI196598	287	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
170	2016-08-11	Ashland Bottoms KSU 2016 Season Range 12 Pass 6	PI196598	234	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
171	2016-08-16	Ashland Bottoms KSU 2016 Season Range 10 Pass 7	PI19770	349	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
172	2016-08-11	Ashland Bottoms KSU 2016 Season Range 10 Pass 7	PI19770	297	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
173	2016-08-16	Ashland Bottoms KSU 2016 Season Range 8 Pass 25	PI19770	336	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
174	2016-08-11	Ashland Bottoms KSU 2016 Season Range 8 Pass 25	PI19770	293	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
175	2016-08-16	Ashland Bottoms KSU 2016 Season Range 14 Pass 11	PI218112	284	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
176	2016-08-11	Ashland Bottoms KSU 2016 Season Range 14 Pass 11	PI218112	247	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
177	2016-08-16	Ashland Bottoms KSU 2016 Season Range 12 Pass 16	PI221548	304	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
178	2016-08-11	Ashland Bottoms KSU 2016 Season Range 12 Pass 16	PI221548	277	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
179	2016-08-16	Ashland Bottoms KSU 2016 Season Range 14 Pass 19	PI251672	293	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
180	2016-08-11	Ashland Bottoms KSU 2016 Season Range 14 Pass 19	PI251672	257	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
181	2016-08-16	Ashland Bottoms KSU 2016 Season Range 25 Pass 4	PI257599	265	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
182	2016-08-04	Ashland Bottoms KSU 2016 Season Range 25 Pass 4	PI257599	215	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
183	2016-08-16	Ashland Bottoms KSU 2016 Season Range 25 Pass 12	PI266927	284	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
184	2016-08-04	Ashland Bottoms KSU 2016 Season Range 25 Pass 12	PI266927	213	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
185	2016-08-16	Ashland Bottoms KSU 2016 Season Range 24 Pass 15	PI267573	296	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
186	2016-08-04	Ashland Bottoms KSU 2016 Season Range 24 Pass 15	PI267573	215	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
187	2016-08-11	Ashland Bottoms KSU 2016 Season Range 24 Pass 21	PI303658	247	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
188	2016-08-04	Ashland Bottoms KSU 2016 Season Range 24 Pass 21	PI303658	201	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
189	2016-08-11	Ashland Bottoms KSU 2016 Season Range 15 Pass 23	PI329286	162	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
190	2016-08-04	Ashland Bottoms KSU 2016 Season Range 15 Pass 23	PI329286	121	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
191	2016-08-11	Ashland Bottoms KSU 2016 Season Range 19 Pass 18	PI329310	260	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
192	2016-08-04	Ashland Bottoms KSU 2016 Season Range 19 Pass 18	PI329310	208	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
193	2016-08-11	Ashland Bottoms KSU 2016 Season Range 17 Pass 8	PI329333	267	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
194	2016-08-04	Ashland Bottoms KSU 2016 Season Range 17 Pass 8	PI329333	205	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
195	2016-08-11	Ashland Bottoms KSU 2016 Season Range 18 Pass 17	PI329394	250	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
196	2016-08-04	Ashland Bottoms KSU 2016 Season Range 18 Pass 17	PI329394	205	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
197	2016-08-11	Ashland Bottoms KSU 2016 Season Range 22 Pass 6	PI329394	278	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
198	2016-08-04	Ashland Bottoms KSU 2016 Season Range 22 Pass 6	PI329394	199	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
199	2016-08-16	Ashland Bottoms KSU 2016 Season Range 24 Pass 18	PI329403	278	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
200	2016-08-11	Ashland Bottoms KSU 2016 Season Range 24 Pass 18	PI329403	247	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
201	2016-08-04	Ashland Bottoms KSU 2016 Season Range 24 Pass 18	PI329403	210	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
202	2016-08-16	Ashland Bottoms KSU 2016 Season Range 4 Pass 6	PI329435	101	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
203	2016-08-11	Ashland Bottoms KSU 2016 Season Range 4 Pass 6	PI329435	103	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
204	2016-08-04	Ashland Bottoms KSU 2016 Season Range 4 Pass 6	PI329435	109	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
205	2016-08-16	Ashland Bottoms KSU 2016 Season Range 6 Pass 17	PI329435	93.3	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
206	2016-08-11	Ashland Bottoms KSU 2016 Season Range 6 Pass 17	PI329435	88	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
207	2016-08-04	Ashland Bottoms KSU 2016 Season Range 6 Pass 17	PI329435	93.3	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
208	2016-08-16	Ashland Bottoms KSU 2016 Season Range 15 Pass 25	PI329471	215	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
209	2016-08-11	Ashland Bottoms KSU 2016 Season Range 15 Pass 25	PI329471	202	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
210	2016-08-16	Ashland Bottoms KSU 2016 Season Range 17 Pass 3	PI329471	212	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
211	2016-08-11	Ashland Bottoms KSU 2016 Season Range 17 Pass 3	PI329471	223	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
212	2016-08-16	Ashland Bottoms KSU 2016 Season Range 18 Pass 6	PI329501	164	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
213	2016-08-16	Ashland Bottoms KSU 2016 Season Range 22 Pass 19	PI329501	175	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
214	2016-08-16	Ashland Bottoms KSU 2016 Season Range 22 Pass 18	PI329506	171	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
215	2016-08-16	Ashland Bottoms KSU 2016 Season Range 22 Pass 4	PI329506	149	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
216	2016-08-16	Ashland Bottoms KSU 2016 Season Range 21 Pass 12	PI329517	161	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
217	2016-08-16	Ashland Bottoms KSU 2016 Season Range 18 Pass 7	PI329518	161	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
218	2016-08-16	Ashland Bottoms KSU 2016 Season Range 24 Pass 2	PI329546	257	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
219	2016-08-16	Ashland Bottoms KSU 2016 Season Range 21 Pass 10	PI329570	235	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
220	2016-08-16	Ashland Bottoms KSU 2016 Season Range 16 Pass 15	PI329584	213	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
221	2016-08-16	Ashland Bottoms KSU 2016 Season Range 16 Pass 5	PI329585	195	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
222	2016-08-11	Ashland Bottoms KSU 2016 Season Range 25 Pass 18	PI329644	185	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
223	2016-08-11	Ashland Bottoms KSU 2016 Season Range 16 Pass 9	PI329646	197	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
224	2016-08-11	Ashland Bottoms KSU 2016 Season Range 20 Pass 19	PI329673	199	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
225	2016-08-11	Ashland Bottoms KSU 2016 Season Range 16 Pass 21	PI329702	211	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
226	2016-08-11	Ashland Bottoms KSU 2016 Season Range 21 Pass 23	PI330169	245	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
227	2016-08-11	Ashland Bottoms KSU 2016 Season Range 17 Pass 22	PI330185	298	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
228	2016-08-11	Ashland Bottoms KSU 2016 Season Range 11 Pass 5	PI330199	265	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
229	2016-08-11	Ashland Bottoms KSU 2016 Season Range 14 Pass 22	PI330199	265	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
230	2016-08-11	Ashland Bottoms KSU 2016 Season Range 21 Pass 6	PI330796	189	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
231	2016-08-11	Ashland Bottoms KSU 2016 Season Range 21 Pass 7	PI330803	284	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
232	2016-08-11	Ashland Bottoms KSU 2016 Season Range 23 Pass 24	PI330803	193	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
233	2016-08-11	Ashland Bottoms KSU 2016 Season Range 23 Pass 8	PI330833	219	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
234	2016-08-11	Ashland Bottoms KSU 2016 Season Range 19 Pass 6	PI330858	235	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
235	2016-08-04	Ashland Bottoms KSU 2016 Season Range 23 Pass 5	PI453696	197	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
236	2016-08-04	Ashland Bottoms KSU 2016 Season Range 24 Pass 5	PI455301	231	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
237	2016-08-11	Ashland Bottoms KSU 2016 Season Range 19 Pass 4	PI521280	226	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
238	2016-08-04	Ashland Bottoms KSU 2016 Season Range 19 Pass 4	PI521280	180	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
239	2016-08-11	Ashland Bottoms KSU 2016 Season Range 21 Pass 26	PI521290	276	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
240	2016-08-04	Ashland Bottoms KSU 2016 Season Range 21 Pass 26	PI521290	227	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
241	2016-08-11	Ashland Bottoms KSU 2016 Season Range 23 Pass 12	PI525049	250	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
242	2016-08-11	Ashland Bottoms KSU 2016 Season Range 2 Pass 15	PI526905	161	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
243	2016-08-11	Ashland Bottoms KSU 2016 Season Range 9 Pass 2	PI526905	147	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
244	2016-08-11	Ashland Bottoms KSU 2016 Season Range 21 Pass 21	PI562982	225	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
245	2016-08-11	Ashland Bottoms KSU 2016 Season Range 18 Pass 20	PI562991	196	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
246	2016-08-11	Ashland Bottoms KSU 2016 Season Range 20 Pass 13	PI562991	176	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
247	2016-08-11	Ashland Bottoms KSU 2016 Season Range 16 Pass 17	PI563002	163	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
248	2016-08-11	Ashland Bottoms KSU 2016 Season Range 15 Pass 21	PI563009	175	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
249	2016-08-11	Ashland Bottoms KSU 2016 Season Range 24 Pass 9	PI563021	167	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
250	2016-08-11	Ashland Bottoms KSU 2016 Season Range 19 Pass 22	PI563022	226	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
251	2016-08-11	Ashland Bottoms KSU 2016 Season Range 18 Pass 16	PI563332	267	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
252	2016-08-11	Ashland Bottoms KSU 2016 Season Range 18 Pass 15	PI563338	247	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
253	2016-08-11	Ashland Bottoms KSU 2016 Season Range 25 Pass 9	PI563338	250	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
254	2016-08-11	Ashland Bottoms KSU 2016 Season Range 17 Pass 10	PI563350	231	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
255	2016-08-11	Ashland Bottoms KSU 2016 Season Range 18 Pass 4	PI569443	151	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
256	2016-08-11	Ashland Bottoms KSU 2016 Season Range 23 Pass 22	PI569445	169	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
257	2016-08-11	Ashland Bottoms KSU 2016 Season Range 20 Pass 26	PI569453	167	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
258	2016-08-11	Ashland Bottoms KSU 2016 Season Range 16 Pass 7	PI569460	198	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
259	2016-08-11	Ashland Bottoms KSU 2016 Season Range 24 Pass 24	PI569465	171	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
260	2016-08-11	Ashland Bottoms KSU 2016 Season Range 20 Pass 5	PI569886	157	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
261	2016-08-11	Ashland Bottoms KSU 2016 Season Range 17 Pass 7	PI570031	196	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
262	2016-08-11	Ashland Bottoms KSU 2016 Season Range 16 Pass 16	PI570038	197	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
263	2016-08-11	Ashland Bottoms KSU 2016 Season Range 22 Pass 15	PI570074	181	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
264	2016-08-16	Ashland Bottoms KSU 2016 Season Range 16 Pass 24	PI570373	225	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
265	2016-08-04	Ashland Bottoms KSU 2016 Season Range 16 Pass 24	PI570373	161	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
266	2016-08-16	Ashland Bottoms KSU 2016 Season Range 17 Pass 13	PI570431	85.7	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
267	2016-08-04	Ashland Bottoms KSU 2016 Season Range 17 Pass 13	PI570431	210	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
268	2016-08-16	Ashland Bottoms KSU 2016 Season Range 4 Pass 25	PI576399	263	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
269	2016-08-04	Ashland Bottoms KSU 2016 Season Range 4 Pass 25	PI576399	168	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
270	2016-08-04	Ashland Bottoms KSU 2016 Season Range 7 Pass 9	PI576399	182	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
271	2016-08-16	Ashland Bottoms KSU 2016 Season Range 21 Pass 19	PI583832	287	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
272	2016-08-04	Ashland Bottoms KSU 2016 Season Range 21 Pass 19	PI583832	199	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
273	2016-08-16	Ashland Bottoms KSU 2016 Season Range 23 Pass 10	PI583832	269	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
274	2016-08-04	Ashland Bottoms KSU 2016 Season Range 23 Pass 10	PI583832	217	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
275	2016-08-16	Ashland Bottoms KSU 2016 Season Range 22 Pass 20	PI585467	201	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
276	2016-08-11	Ashland Bottoms KSU 2016 Season Range 22 Pass 20	PI585467	181	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
277	2016-08-04	Ashland Bottoms KSU 2016 Season Range 22 Pass 20	PI585467	142	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
278	2016-08-16	Ashland Bottoms KSU 2016 Season Range 9 Pass 6	PI586435	283	229	17.4	32.8	25.1	1029	49	95.7	71.4	1.13	0	236.23	False	False
279	2016-08-11	Ashland Bottoms KSU 2016 Season Range 9 Pass 6	PI586435	256	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
280	2016-08-04	Ashland Bottoms KSU 2016 Season Range 9 Pass 6	PI586435	223	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
281	2016-08-11	Ashland Bottoms KSU 2016 Season Range 13 Pass 17	PI586541	267	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
282	2016-08-04	Ashland Bottoms KSU 2016 Season Range 13 Pass 17	PI586541	220	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
283	2016-08-11	Ashland Bottoms KSU 2016 Season Range 8 Pass 7	PI586541	251	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
284	2016-08-04	Ashland Bottoms KSU 2016 Season Range 8 Pass 7	PI586541	213	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
285	2016-08-11	Ashland Bottoms KSU 2016 Season Range 22 Pass 17	PI620072	215	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
286	2016-08-11	Ashland Bottoms KSU 2016 Season Range 9 Pass 7	PI641810	235	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
287	2016-08-11	Ashland Bottoms KSU 2016 Season Range 15 Pass 19	PI641815	225	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
288	2016-08-11	Ashland Bottoms KSU 2016 Season Range 11 Pass 15	PI641817	256	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
289	2016-08-11	Ashland Bottoms KSU 2016 Season Range 10 Pass 11	PI641824	243	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
290	2016-08-04	Ashland Bottoms KSU 2016 Season Range 12 Pass 3	PI651495	203	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
291	2016-08-04	Ashland Bottoms KSU 2016 Season Range 9 Pass 17	PI651495	213	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
292	2016-08-11	Ashland Bottoms KSU 2016 Season Range 12 Pass 5	PI653616	235	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
293	2016-08-04	Ashland Bottoms KSU 2016 Season Range 12 Pass 5	PI653616	205	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
294	2016-08-11	Ashland Bottoms KSU 2016 Season Range 12 Pass 17	PI653617	296	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
295	2016-08-04	Ashland Bottoms KSU 2016 Season Range 12 Pass 17	PI653617	241	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
296	2016-08-11	Ashland Bottoms KSU 2016 Season Range 13 Pass 11	PI653617	298	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
297	2016-08-04	Ashland Bottoms KSU 2016 Season Range 13 Pass 11	PI653617	241	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
298	2016-08-11	Ashland Bottoms KSU 2016 Season Range 6 Pass 12	PI655978	109	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
299	2016-08-04	Ashland Bottoms KSU 2016 Season Range 6 Pass 12	PI655978	111	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
300	2016-08-11	Ashland Bottoms KSU 2016 Season Range 8 Pass 3	PI656015	239	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
301	2016-08-04	Ashland Bottoms KSU 2016 Season Range 8 Pass 3	PI656015	218	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
302	2016-08-11	Ashland Bottoms KSU 2016 Season Range 14 Pass 15	PI656035	302	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
303	2016-08-04	Ashland Bottoms KSU 2016 Season Range 14 Pass 15	PI656035	225	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
304	2016-08-11	Ashland Bottoms KSU 2016 Season Range 14 Pass 17	PI92270	304	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
305	2016-08-04	Ashland Bottoms KSU 2016 Season Range 14 Pass 17	PI92270	295	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
306	2016-08-11	Ashland Bottoms KSU 2016 Season Range 9 Pass 5	PI92270	304	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
307	2016-08-04	Ashland Bottoms KSU 2016 Season Range 9 Pass 5	PI92270	286	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
308	2016-08-04	Ashland Bottoms KSU 2016 Season Range 24 Pass 2	PI329546	189	217	25.9	37.1	31.5	849	42.8	83.6	60.7	1.95	0	182.89	False	False
309	2016-07-28	Ashland Bottoms KSU 2016 Season Range 35 Pass 11	PI330185	159	210	19.4	32.9	26.15	729	44.5	98.4	77.1	0.98	6.1	173.24	False	False
310	2016-07-15	Ashland Bottoms KSU 2016 Season Range 19 Pass 6	PI330858	47.7	197	17.8	28.5	23.15	488	58.9	98.1	78.8	0.67	0	139.2	False	False
311	2016-07-15	Ashland Bottoms KSU 2016 Season Range 25 Pass 25	PI330833	39.3	197	17.8	28.5	23.15	488	58.9	98.1	78.8	0.67	0	139.2	False	False
312	2016-07-15	Ashland Bottoms KSU 2016 Season Range 23 Pass 8	PI330833	41.7	197	17.8	28.5	23.15	488	58.9	98.1	78.8	0.67	0	139.2	False	False
313	2016-07-21	Ashland Bottoms KSU 2016 Season Range 11 Pass 23	PI641892	99.3	203	25.8	37.8	31.8	605	44.7	75.9	58.7	2.17	0	139.2	False	False
314	2016-07-28	Ashland Bottoms KSU 2016 Season Range 10 Pass 10	PI535795	146	210	19.4	32.9	26.15	729	44.5	98.4	77.1	0.98	6.1	173.24	False	False
315	2016-08-11	Ashland Bottoms KSU 2016 Season Range 19 Pass 9	PI157035	231	224	22	36.5	29.25	956	50.4	95.4	69.8	1.52	17.53	234.71	False	False
